,Transaction_ID,Customer_ID,Product_ID,Date,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
476,134,1019,503,2020-01-08 17:04:51.891891891,3169.972626585447,0.0,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Late,Cash,True,North,Canada
477,450,1005,547,2020-01-08 04:19:27.567567567,2505.6964543013555,0.05,Direct,High,WH-3,Regular,Pending,Neutral,False,Not Specified,Credit Card,False,East,Mexico
478,946,1009,512,2020-01-09 13:50:16.216216216,3870.902627660045,0.15,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Cash,True,East,USA
479,748,1044,504,2020-01-07 20:19:27.567567567,8128.612874500045,0.15,Partner,Low,WH-2,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
480,213,1086,511,2020-01-08 13:11:21.081081081,3080.5152221065114,0.1,Direct,Medium,WH-1,Express,Delivered,Neutral,False,Late,Cash,True,West,Mexico
481,436,1090,525,2020-01-04 08:51:53.513513513,5723.75134637395,0.0,Online,High,WH-3,Express,Backorder,Satisfied,False,Damaged,Wire Transfer,True,East,Mexico
482,558,1051,534,2020-01-07 06:42:09.729729729,764.5962878002068,0.0,Reseller,Low,WH-2,Regular,Cancelled,Unsatisfied,False,Wrong Item,PayPal,False,North,USA
483,776,1025,524,2020-01-03 10:48:38.918918918,882.7124283909855,0.0,Direct,High,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,True,North,Mexico
484,790,1023,525,2020-01-03 02:09:43.783783783,1755.7067486617816,0.2,Reseller,High,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,Mexico
485,982,1058,512,2020-01-07 18:22:42.162162162,6170.97962242514,0.2,Reseller,Low,WH-1,Regular,Cancelled,Neutral,False,Late,Credit Card,True,South,Mexico
486,954,1040,550,2020-01-09 17:56:45.405405405,6296.025259344229,0.1,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
487,767,1083,526,2020-01-08 00:25:56.756756756,8372.202608123749,0.0,Reseller,Critical,WH-3,Overnight,Backorder,Neutral,False,Damaged,PayPal,False,North,USA
488,68,1023,504,2020-01-03 20:06:29.189189189,9714.301990779311,0.15,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,True,West,USA
489,187,1003,560,2020-01-04 12:45:24.324324324,2046.514397459179,0.2,Direct,Medium,WH-1,Regular,Delivered,Neutral,False,Wrong Item,Cash,False,South,Mexico
490,520,1071,559,2020-01-08 07:08:06.486486486,2498.02628471504,0.2,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Wrong Item,Wire Transfer,False,North,Mexico
491,62,1005,560,2020-01-01 04:19:27.567567567,3147.1090995928457,0.0,Partner,Critical,WH-2,Express,Backorder,Unsatisfied,True,Unknown,Cash,False,East,USA
492,351,1089,503,2020-01-08 00:12:58.378378378,6935.661676668798,0.1,Online,Low,WH-3,Overnight,Cancelled,Unsatisfied,True,Unknown,Wire Transfer,False,South,USA
493,150,1049,503,2020-01-07 22:55:08.108108108,5096.553818483975,0.15,Direct,Medium,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,Cash,False,West,Mexico
494,955,1025,545,2020-01-04 16:00:00.000000000,5137.687915452733,0.15,Reseller,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,PayPal,True,West,USA
495,227,1059,545,2020-01-06 00:00:00.000000000,2061.852526249348,0.2,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,True,Late,Cash,False,North,USA
496,279,1012,555,2020-01-06 12:19:27.567567567,3832.781538682648,0.15,Partner,Medium,WH-3,2-Day,Backorder,Satisfied,True,Unknown,PayPal,False,South,Mexico
497,324,1034,525,2020-01-02 02:35:40.540540540,3871.527993122264,0.05,Direct,Medium,WH-1,Express,Pending,Neutral,True,Wrong Item,Cash,False,East,USA
498,94,1051,535,2020-01-01 22:42:09.729729729,5118.239609541779,0.05,Reseller,Critical,WH-2,2-Day,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,USA
499,257,1079,502,2020-01-03 02:22:42.162162162,2138.97683099044,0.1,Online,Low,WH-1,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,False,South,Canada
500,636,1094,519,2020-01-08 02:35:40.540540540,8218.50129991963,0.0,Direct,Low,WH-2,2-Day,Pending,Satisfied,False,Damaged,Wire Transfer,False,East,USA
501,659,1004,526,2020-01-05 06:16:12.972972973,8574.613639780451,0.2,Reseller,Medium,WH-3,Express,Delivered,Satisfied,False,Damaged,Wire Transfer,False,East,Mexico
502,100,1056,533,2020-01-07 13:37:17.837837837,9130.128242854064,0.2,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,False,Unknown,Credit Card,True,West,Canada
503,203,1025,548,2020-01-05 08:38:55.135135135,565.3406410866685,0.05,Partner,High,WH-2,Express,Backorder,Neutral,False,Wrong Item,Cash,False,East,USA
504,497,1091,509,2020-01-08 03:14:35.675675675,6764.518139778977,0.05,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,West,Mexico
505,163,1061,518,2020-01-04 15:47:01.621621621,9498.033897552354,0.15,Reseller,High,WH-3,2-Day,Pending,Neutral,False,Unknown,PayPal,False,North,Mexico
506,358,1051,515,2020-01-09 21:50:16.216216216,8524.326136357131,0.1,Online,Medium,WH-2,Regular,Pending,Satisfied,False,Late,PayPal,True,North,Mexico
507,915,1006,512,2020-01-07 03:53:30.810810810,7074.480253877576,0.05,Partner,Low,WH-3,Express,Backorder,Neutral,True,Not Specified,Credit Card,True,East,Mexico
508,282,1090,540,2020-01-01 17:17:50.270270270,3617.705086577314,0.05,Online,High,WH-3,Overnight,Pending,Unsatisfied,False,Not Specified,Wire Transfer,False,West,Mexico
509,670,1042,505,2020-01-05 16:38:55.135135135,6063.082996789819,0.1,Reseller,Low,WH-2,Overnight,Cancelled,Satisfied,True,Wrong Item,Credit Card,True,East,Canada
510,628,1002,521,2020-01-08 23:08:06.486486486,1418.125925733647,0.2,Direct,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,Cash,True,North,Mexico
511,722,1069,536,2020-01-05 11:40:32.432432432,5096.553818483975,0.0,Online,High,WH-2,Regular,Pending,Satisfied,False,Not Specified,Wire Transfer,True,South,Mexico
512,960,1088,527,2020-01-04 03:01:37.297297297,5380.224624545396,0.05,Direct,Low,WH-1,Express,Delivered,Neutral,False,Wrong Item,Cash,True,West,Canada
513,466,1021,520,2020-01-02 12:58:22.702702702,4380.328023380584,0.1,Partner,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,Cash,True,North,Canada
514,700,1064,551,2020-01-04 09:56:45.405405405,4261.403648861524,0.0,Reseller,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Unknown,Wire Transfer,False,North,Canada
515,629,1067,515,2020-01-09 01:43:47.027027027,2180.521032827847,0.2,Reseller,Critical,WH-2,Express,Backorder,Satisfied,True,Wrong Item,PayPal,False,North,USA
516,534,1094,544,2020-01-05 13:11:21.081081081,5965.912144726436,0.1,Direct,Critical,WH-2,Overnight,Delivered,Neutral,True,Not Specified,Cash,True,North,Canada
517,502,1059,501,2020-01-08 20:19:27.567567567,5096.553818483975,0.2,Direct,Low,WH-1,Overnight,Delivered,Satisfied,False,Wrong Item,Cash,True,South,Canada
518,538,1083,545,2020-01-07 03:53:30.810810810,2649.5880850302688,0.2,Direct,Low,WH-1,Express,Cancelled,Neutral,True,Late,Credit Card,False,East,Mexico
519,129,1093,514,2020-01-01 08:38:55.135135135,2756.0462891464463,0.0,Direct,Medium,WH-3,Regular,Cancelled,Neutral,True,Damaged,PayPal,True,North,USA
520,148,1046,557,2020-01-03 14:16:12.972972973,5096.553818483975,0.15,Reseller,High,WH-3,2-Day,Delivered,Neutral,True,Late,Credit Card,True,North,Canada
521,964,1005,511,2020-01-07 06:42:09.729729729,3213.4468913413093,0.0,Partner,High,WH-1,Overnight,Delivered,Neutral,True,Damaged,PayPal,True,East,Canada
522,759,1074,513,2020-01-09 19:14:35.675675675,1265.8463491112166,0.0,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Late,Cash,True,East,Canada
523,603,1054,513,2020-01-06 10:22:42.162162162,9224.776649774802,0.0,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,Mexico
524,76,1064,512,2020-01-01 19:40:32.432432432,8528.648089212329,0.15,Reseller,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Cash,True,South,Canada
525,263,1066,533,2020-01-07 01:04:51.891891891,2966.8729700289327,0.05,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,False,West,Mexico
526,112,1043,534,2020-01-07 12:58:22.702702702,2121.729451468562,0.15,Partner,High,WH-2,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
527,65,1057,537,2020-01-03 11:01:37.297297297,8344.254039826337,0.1,Reseller,High,WH-1,Regular,Pending,Unsatisfied,True,Late,Credit Card,True,South,Mexico
528,185,1056,553,2020-01-08 20:06:29.189189189,1087.180376547615,0.0,Direct,High,WH-2,Express,Delivered,Satisfied,True,Unknown,PayPal,True,North,Mexico
529,738,1017,513,2020-01-08 10:22:42.162162162,4221.553280341643,0.1,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,North,Canada
530,920,1087,530,2020-01-02 08:00:00.000000000,5436.310920128572,0.1,Online,Low,WH-1,Express,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
531,711,1040,553,2020-01-02 12:06:29.189189189,3723.400039440891,0.15,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Credit Card,True,East,Mexico
532,55,1034,530,2020-01-03 04:32:25.945945945,2683.353895077375,0.1,Partner,Low,WH-3,Regular,Cancelled,Neutral,False,Late,Cash,False,North,Mexico
533,149,1034,505,2020-01-04 09:43:47.027027027,8355.156329241156,0.2,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Wire Transfer,False,North,Mexico
534,830,1086,554,2020-01-03 02:35:40.540540540,4173.71704191779,0.15,Direct,High,WH-3,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,North,USA
535,430,1074,520,2020-01-01 06:55:08.108108108,5669.887293785171,0.2,Partner,Low,WH-1,2-Day,Backorder,Neutral,False,Damaged,Cash,True,South,USA
536,25,1081,553,2020-01-05 10:09:43.783783783,5955.731963357004,0.1,Online,Critical,WH-2,2-Day,Pending,Satisfied,False,Damaged,PayPal,False,North,Canada
537,903,1059,547,2020-01-05 12:58:22.702702702,5096.553818483975,0.0,Partner,High,WH-3,Regular,Backorder,Satisfied,False,Late,Cash,False,South,USA
538,319,1060,554,2020-01-05 14:16:12.972972973,8239.374544744896,0.2,Online,High,WH-2,2-Day,Delivered,Neutral,True,Damaged,Credit Card,True,South,Canada
539,778,1089,549,2020-01-01 13:11:21.081081081,5404.691342377903,0.1,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
540,102,1074,547,2020-01-02 10:48:38.918918918,4929.844422928279,0.1,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,True,Not Specified,Cash,False,North,Canada
541,473,1063,520,2020-01-01 21:11:21.081081081,6594.292571934391,0.05,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,Canada
542,310,1015,522,2020-01-07 21:37:17.837837837,1605.4056090627107,0.0,Partner,Low,WH-1,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,East,Canada
543,7,1011,542,2020-01-07 07:21:04.864864864,3372.985357146096,0.2,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,East,Mexico
544,728,1099,504,2020-01-07 23:34:03.243243243,9434.787552354324,0.1,Partner,Critical,WH-2,2-Day,Pending,Satisfied,False,Wrong Item,Credit Card,True,West,Mexico
545,927,1050,505,2020-01-07 01:56:45.405405405,9518.09450933336,0.05,Online,Critical,WH-1,Regular,Pending,Neutral,True,Not Specified,Cash,True,West,USA
546,20,1001,523,2020-01-02 04:06:29.189189189,8312.621506260866,0.1,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,False,Unknown,Wire Transfer,True,West,Canada
547,655,1066,546,2020-01-05 01:43:47.027027027,744.0516262593776,0.05,Online,High,WH-1,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,South,USA
548,904,1072,557,2020-01-02 17:04:51.891891891,9793.096351002305,0.2,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,False,North,Canada
549,833,1082,549,2020-01-07 18:09:43.783783783,5361.220747589658,0.05,Direct,High,WH-3,Express,Backorder,Unsatisfied,False,Wrong Item,Cash,True,North,USA
550,86,1063,518,2020-01-01 17:17:50.270270270,8771.355824192418,0.05,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,False,Late,Wire Transfer,False,West,USA
551,190,1038,520,2020-01-08 17:17:50.270270270,9696.725623781967,0.0,Reseller,High,WH-2,Overnight,Cancelled,Neutral,True,Late,Cash,False,West,USA
552,79,1050,510,2020-01-05 02:09:43.783783783,6891.263836918433,0.05,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,South,Canada
553,9,1026,527,2020-01-06 12:45:24.324324324,8136.146459593014,0.0,Online,Low,WH-3,2-Day,Backorder,Satisfied,True,Wrong Item,PayPal,False,East,Mexico
554,244,1009,515,2020-01-06 15:34:03.243243243,1492.3179219514382,0.0,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,False,Late,Cash,True,South,Canada
555,906,1093,516,2020-01-04 07:34:03.243243243,8092.000725495429,0.2,Direct,Medium,WH-2,Express,Cancelled,Neutral,False,Damaged,Cash,False,West,Mexico
556,349,1089,541,2020-01-08 20:19:27.567567567,7647.779881885985,0.1,Online,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico
557,783,1026,550,2020-01-04 13:37:17.837837837,8191.9128445259485,0.0,Partner,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,PayPal,True,North,Canada
558,945,1029,516,2020-01-05 05:37:17.837837837,5096.553818483975,0.0,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Wire Transfer,True,West,Canada
559,272,1070,526,2020-01-06 01:43:47.027027027,6332.71791008971,0.05,Reseller,High,WH-2,Regular,Delivered,Satisfied,True,Damaged,Cash,False,East,Canada
560,139,1042,529,2020-01-06 19:53:30.810810810,7632.31166750503,0.05,Reseller,High,WH-2,Regular,Pending,Unsatisfied,True,Damaged,Cash,False,North,Mexico
561,33,1037,513,2020-01-05 03:14:35.675675675,8950.43345491575,0.15,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,False,South,USA
562,355,1039,535,2020-01-09 12:19:27.567567567,1891.144437726753,0.0,Direct,Medium,WH-2,Regular,Backorder,Neutral,True,Not Specified,Credit Card,True,North,USA
563,531,1001,543,2020-01-04 16:00:00.000000000,6145.297359431674,0.2,Direct,Low,WH-2,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada
564,78,1038,517,2020-01-09 14:29:11.351351351,2163.669831238356,0.2,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Mexico
565,645,1074,544,2020-01-01 18:22:42.162162162,1719.095690793263,0.2,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,True,East,Mexico
566,341,1085,518,2020-01-07 09:30:48.648648648,9602.12108473462,0.0,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico
567,5,1096,525,2020-01-01 22:55:08.108108108,1285.999938372804,0.0,Partner,Critical,WH-2,Overnight,Pending,Neutral,False,Not Specified,PayPal,False,West,USA
568,743,1042,542,2020-01-04 17:04:51.891891891,5096.553818483975,0.2,Reseller,High,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Cash,True,West,Canada
569,421,1095,545,2020-01-08 08:12:58.378378378,772.1980619877179,0.0,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,USA
570,551,1001,529,2020-01-08 12:06:29.189189189,5046.019514235464,0.0,Partner,Low,WH-2,Express,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,West,Mexico
571,695,1026,560,2020-01-08 16:00:00.000000000,1040.3732788876423,0.05,Partner,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Cash,False,West,USA
572,590,1097,526,2020-01-09 10:09:43.783783783,5096.553818483975,0.1,Partner,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
573,715,1039,529,2020-01-03 13:24:19.459459459,5096.553818483975,0.0,Partner,Medium,WH-1,Regular,Backorder,Neutral,False,Damaged,Cash,True,North,Canada
574,589,1051,541,2020-01-08 09:43:47.027027027,3083.5683142828875,0.0,Direct,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Credit Card,False,South,Mexico
575,869,1030,527,2020-01-08 05:37:17.837837837,1229.2015879430112,0.0,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,North,Mexico
576,712,1011,552,2020-01-08 13:50:16.216216216,5306.350716035805,0.05,Direct,Low,WH-2,Overnight,Pending,Satisfied,False,Late,Credit Card,False,North,Mexico
577,204,1017,557,2020-01-04 15:47:01.621621621,2518.2491333569933,0.05,Online,Medium,WH-3,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,North,Canada
578,223,1064,531,2020-01-06 19:27:34.054054054,5181.786053061834,0.1,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,True,South,Canada
579,165,1026,544,2020-01-07 13:11:21.081081081,7521.136271424039,0.05,Direct,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,False,South,Canada
580,515,1022,542,2020-01-09 20:58:22.702702702,8274.614035405584,0.2,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Damaged,Cash,True,West,Canada
581,848,1099,536,2020-01-09 12:19:27.567567567,918.6256849186232,0.05,Online,High,WH-3,2-Day,Backorder,Satisfied,False,Not Specified,Cash,False,East,Canada
582,705,1053,522,2020-01-04 20:06:29.189189189,2883.3514489616523,0.1,Direct,Low,WH-1,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,False,North,Canada
583,936,1089,520,2020-01-05 17:30:48.648648648,3899.206868688134,0.2,Direct,Low,WH-2,Overnight,Pending,Neutral,False,Late,Credit Card,True,South,Mexico
584,425,1043,547,2020-01-04 12:32:25.945945945,3411.11181568203,0.05,Online,Medium,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Cash,True,West,Canada
585,47,1065,534,2020-01-08 01:04:51.891891891,1697.0192647079457,0.1,Partner,Medium,WH-1,Overnight,Cancelled,Neutral,False,Not Specified,Wire Transfer,True,West,Mexico
586,402,1038,521,2020-01-01 21:11:21.081081081,4234.48712181431,0.0,Online,High,WH-2,2-Day,Pending,Neutral,True,Wrong Item,Wire Transfer,True,East,USA
587,547,1016,521,2020-01-05 05:37:17.837837837,8569.740859144487,0.15,Reseller,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
588,864,1094,560,2020-01-05 14:16:12.972972973,7000.985364790775,0.1,Online,Low,WH-1,Regular,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,East,Mexico
589,392,1027,542,2020-01-09 17:04:51.891891891,2615.422751669307,0.05,Reseller,High,WH-3,2-Day,Pending,Unsatisfied,True,Unknown,PayPal,True,South,Mexico
590,429,1011,525,2020-01-06 18:09:43.783783783,9751.10392689292,0.05,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico
591,348,1004,556,2020-01-04 00:51:53.513513513,4330.5010152463165,0.0,Online,Critical,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,True,East,USA
592,428,1020,539,2020-01-04 14:29:11.351351351,4278.00193711402,0.2,Direct,Critical,WH-3,2-Day,Cancelled,Satisfied,False,Late,Cash,False,North,Mexico
593,952,1009,533,2020-01-09 17:04:51.891891891,5096.553818483975,0.05,Direct,Low,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Wire Transfer,True,West,USA
594,420,1027,538,2020-01-03 11:40:32.432432432,4232.5035344852,0.05,Reseller,Critical,WH-2,2-Day,Cancelled,Unsatisfied,False,Not Specified,Wire Transfer,True,East,Mexico
595,356,1014,529,2020-01-02 08:25:56.756756756,8412.832297955167,0.2,Direct,Critical,WH-2,Overnight,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
596,796,1079,555,2020-01-07 11:01:37.297297297,9072.83112305141,0.1,Online,Low,WH-1,Express,Cancelled,Unsatisfied,True,Unknown,PayPal,False,South,Mexico
597,260,1051,541,2020-01-09 18:35:40.540540540,9413.999422187502,0.1,Direct,Low,WH-3,2-Day,Cancelled,Neutral,False,Late,Credit Card,True,East,Mexico
598,608,1048,534,2020-01-05 06:16:12.972972973,7908.298398095647,0.15,Reseller,High,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,South,Canada
599,395,1068,558,2020-01-01 22:16:12.972972972,4463.3374763634765,0.15,Online,Critical,WH-3,Express,Pending,Unsatisfied,True,Not Specified,Wire Transfer,True,North,Canada
600,512,1049,551,2020-01-02 09:17:50.270270270,5783.81157998511,0.2,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Credit Card,True,West,Mexico
601,383,1029,553,2020-01-04 15:08:06.486486486,9908.15688603966,0.05,Reseller,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,PayPal,True,East,USA
602,296,1023,508,2020-01-02 03:53:30.810810810,1627.115774545013,0.1,Partner,Low,WH-1,Express,Backorder,Unsatisfied,False,Damaged,PayPal,False,West,USA
603,566,1032,550,2020-01-03 17:43:47.027027027,978.9593492209874,0.0,Online,High,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Wire Transfer,False,South,Mexico
604,397,1066,512,2020-01-03 06:42:09.729729729,2123.895822998059,0.15,Reseller,Medium,WH-3,Regular,Backorder,Neutral,True,Damaged,Cash,True,West,Mexico
605,385,1094,536,2020-01-01 11:27:34.054054054,6233.523661760649,0.2,Direct,Low,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,False,North,Mexico
606,131,1050,522,2020-01-01 03:01:37.297297297,7383.683725052475,0.05,Partner,Low,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,Cash,False,South,Mexico
607,554,1066,505,2020-01-09 15:08:06.486486486,5096.553818483975,0.2,Online,High,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,True,West,Mexico
608,638,1098,529,2020-01-03 05:11:21.081081081,3404.5675957492654,0.1,Online,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,North,Mexico
609,405,1047,535,2020-01-09 05:24:19.459459459,6786.327485117588,0.1,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,False,Late,PayPal,True,West,Mexico
610,508,1052,559,2020-01-08 16:25:56.756756756,2414.5195910599723,0.05,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Wrong Item,Cash,False,East,Mexico
611,172,1047,517,2020-01-05 22:03:14.594594594,5096.553818483975,0.1,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Unknown,Wire Transfer,True,North,Canada
612,276,1084,515,2020-01-04 11:14:35.675675675,8323.74615281228,0.15,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Damaged,Cash,False,East,Mexico
613,198,1057,544,2020-01-03 03:53:30.810810810,5989.965570593839,0.1,Online,Critical,WH-1,2-Day,Delivered,Satisfied,False,Late,Cash,True,East,Canada
614,489,1063,515,2020-01-09 19:53:30.810810810,6877.072839676759,0.1,Reseller,High,WH-1,Regular,Delivered,Neutral,True,Damaged,PayPal,True,South,Mexico
615,573,1055,549,2020-01-06 12:19:27.567567567,6208.6640537613175,0.05,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Damaged,Credit Card,False,East,USA
616,812,1014,535,2020-01-05 08:25:56.756756756,5096.553818483975,0.15,Direct,High,WH-1,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,East,Mexico
617,353,1040,510,2020-01-09 13:50:16.216216216,7449.216408409821,0.05,Reseller,High,WH-2,Regular,Cancelled,Satisfied,False,Late,PayPal,True,North,Mexico
618,802,1087,544,2020-01-04 07:08:06.486486486,8350.237704026775,0.0,Direct,Low,WH-2,2-Day,Backorder,Satisfied,False,Unknown,Wire Transfer,True,South,Mexico
619,732,1073,511,2020-01-06 09:56:45.405405405,5035.45380006336,0.2,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,South,USA
620,457,1029,516,2020-01-08 11:01:37.297297297,5534.435575837213,0.0,Online,High,WH-2,2-Day,Backorder,Unsatisfied,False,Damaged,Credit Card,True,West,Canada
621,635,1038,521,2020-01-06 05:24:19.459459459,6035.787268774475,0.0,Online,Low,WH-1,Regular,Pending,Neutral,True,Unknown,PayPal,False,North,Mexico
622,281,1001,549,2020-01-09 13:37:17.837837837,8154.28799384807,0.05,Online,Low,WH-2,Overnight,Cancelled,Neutral,False,Damaged,Wire Transfer,True,East,Mexico
623,658,1022,521,2020-01-02 22:55:08.108108108,6362.506472072235,0.1,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Canada
624,725,1036,502,2020-01-07 12:58:22.702702702,5096.553818483975,0.1,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,True,Not Specified,Credit Card,True,West,USA
625,414,1029,514,2020-01-07 03:01:37.297297297,8749.890477495874,0.15,Reseller,Low,WH-1,Regular,Pending,Satisfied,True,Damaged,PayPal,False,East,Mexico
626,40,1073,546,2020-01-05 06:29:11.351351351,8463.189000277105,0.0,Partner,Low,WH-3,2-Day,Pending,Satisfied,False,Unknown,PayPal,True,North,USA
627,344,1083,519,2020-01-09 08:38:55.135135135,9375.889084591156,0.0,Reseller,Critical,WH-1,Express,Delivered,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
628,269,1045,502,2020-01-08 11:14:35.675675675,7074.106931493219,0.0,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,False,South,Canada
629,867,1045,505,2020-01-03 16:51:53.513513513,4130.325010909408,0.1,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,True,South,USA
630,318,1062,518,2020-01-09 03:53:30.810810810,8419.618099514137,0.0,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
631,381,1064,536,2020-01-02 20:45:24.324324324,7941.330838082453,0.15,Partner,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,North,USA
632,36,1083,539,2020-01-03 06:29:11.351351351,5149.229105362593,0.0,Online,Critical,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
633,835,1016,539,2020-01-01 01:43:47.027027027,4136.448953828885,0.0,Online,Low,WH-2,Regular,Backorder,Satisfied,False,Wrong Item,Cash,True,North,Canada
634,225,1059,532,2020-01-01 05:50:16.216216216,6162.778574763907,0.05,Reseller,High,WH-3,Express,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,True,West,Canada
